"text id","sentence id","token id","score"
21,69,19,-0.121
21,71,10,-0.031
21,71,17,0.094
21,71,25,-0.118
21,71,30,0.212
21,72,25,0.029
21,73,4,-0.03
21,73,10,0.059
21,73,19,-0.188
21,73,30,0.059
21,74,2,0.125
21,76,4,-0.176
21,78,0,0.333
21,78,8,-0.118
21,78,15,0
21,79,5,-0.222
21,79,28,-0.061
21,80,2,0.152
21,83,9,-0.242
21,83,15,0.171
21,85,10,0.029
21,85,16,0.212
21,86,21,0.618
21,86,24,0.062
21,86,26,0.314
21,91,8,-0.206
21,92,20,-0.412
21,92,29,-0.088
21,92,32,-0.194
21,92,35,0.212
21,93,4,0.062
21,93,26,-0.03
21,96,31,-0.353
21,96,37,0.212
21,96,39,0
21,96,46,-0.2
21,97,17,-0.118
21,97,29,-0.242
21,97,32,-0.25
21,97,35,-0.059
21,97,37,0.344
21,100,10,-0.129
21,100,12,-0.031
21,100,13,0.094
21,100,15,-0.312
21,101,3,-0.2
21,101,8,-0.182
21,101,11,-0.188
21,101,36,0.031
21,102,5,-0.091
21,103,1,-0.029
21,103,6,0.147
22,0,4,0.2
22,2,20,0
22,3,5,-0.382
22,3,11,0
22,4,3,0.129
22,5,16,-0.212
22,6,3,0.257
22,8,2,0
22,8,17,0.212
22,8,27,0
22,8,30,0.242
22,8,41,-0.167
22,8,43,-0.412
22,8,49,-0.226
23,2,6,0.065
23,2,13,0.364
23,3,11,0.03
23,3,19,-0.061
23,3,21,0.147
23,4,4,-0.114
23,4,6,-0.412
23,4,8,-0.152
23,4,10,-0.3
23,5,2,-0.455
23,7,9,-0.353
23,7,20,-0.176
23,9,1,-0.057
23,9,20,-0.455
23,9,22,-0.233
23,10,8,0.121
24,3,9,-0.219
24,4,6,-0.294
24,4,8,-0.094
24,5,0,-0.344
24,5,3,0.114
24,5,15,-0.03
24,5,19,-0.294
24,5,22,0.121
24,6,14,0
24,8,5,-0.118
24,9,4,-0.441
24,9,14,-0.333
24,10,4,0
24,10,5,-0.067
24,13,5,-0.25
24,13,18,-0.324
24,13,22,-0.333
24,13,25,-0.125
24,14,7,-0.212
24,14,8,0
24,15,9,0.303
24,15,11,0.636
24,15,20,0
24,15,23,-0.441
25,0,2,-0.324
25,0,21,0.091
25,0,29,0.257
25,0,32,0.212
25,4,13,0
25,5,5,0.114
25,5,8,0.059
25,5,15,0.091
25,5,18,0.485
25,5,21,0.229
25,5,23,-0.235
25,5,25,0.156
25,5,27,0.469
25,5,29,0.303
25,6,13,-0.086
25,7,8,0.229
25,7,10,-0.088
25,7,11,-0.343
25,7,12,0.088
25,8,4,0.303
25,8,6,0.286
25,9,21,0.312
25,9,22,0
25,10,11,0.129
25,11,27,0.286
25,11,29,0.265
25,12,5,-0.324
25,12,16,0.645
25,12,17,0.194
25,13,21,-0.531
25,14,8,0
25,15,3,-0.294
25,15,4,-0.576
25,16,13,0.206
25,16,16,-0.194
25,16,20,-0.455
25,16,21,-0.029
25,18,7,0.114
25,18,14,0.194
25,19,1,-0.206
25,19,8,-0.156
25,20,2,0.033
25,20,25,0.061
25,21,15,-0.212
25,21,22,-0.25
25,22,6,-0.25
25,22,8,-0.03
25,22,13,0.156
25,22,15,0.382
25,22,18,0.242
25,22,19,-0.121
25,23,13,0.242
25,23,35,0.219
25,24,3,0.094
25,24,4,0.25
25,25,3,-0.097
25,25,12,0.176
25,25,16,0.344
25,26,2,0.25
25,26,8,-0.088
25,27,13,0
25,27,23,0.424
25,29,3,-0.4
25,30,10,0.065
25,32,1,0
25,32,8,-0.441
25,32,18,-0.242
25,32,22,0.147
25,32,28,-0.094
25,34,1,-0.576
25,34,2,0.562
25,35,9,-0.029
25,35,22,-0.143
25,36,2,-0.382
25,37,3,-0.03
25,37,5,0.059
25,37,15,-0.156
25,37,27,-0.29
25,38,6,0.406
25,38,7,0.2
25,38,10,0.125
25,41,12,0.576
25,41,19,-0.182
25,42,3,-0.086
25,45,3,-0.412
25,45,6,0.355
25,45,7,0.4
25,48,4,0.114
25,48,6,0.059
25,49,14,-0.394
25,49,33,-0.171
25,49,34,-0.156
25,50,3,0.312
25,52,4,0.75
25,53,3,-0.212
25,53,7,-0.156
25,53,8,0.125
25,53,18,0.061
25,56,14,-0.294
25,57,2,0.235
25,57,8,0
25,57,10,0
25,58,2,0.226
25,58,12,-0.118
25,58,32,0.03
25,58,33,0.156
25,60,3,-0.265
25,60,7,-0.394
25,60,17,0.125
25,60,18,-0.333
25,60,20,-0.147
25,61,2,-0.091
25,61,12,0.486
25,61,15,0.441
25,62,4,0.303
25,62,6,0.031
25,62,9,0.353
26,3,1,-0.353
26,4,4,0.219
26,4,5,-0.121
26,7,3,-0.2
26,7,21,-0.303
26,7,23,-0.485
26,8,5,-0.412
26,8,7,0.029
26,9,4,0
26,10,0,-0.161
26,10,9,-0.086
26,11,12,-0.312
26,12,1,0.03
26,12,15,-0.344
26,12,26,0.235
26,13,4,0.235
26,13,12,-0.135
26,13,13,0.265
26,13,17,0.03
26,13,38,-0.114
26,13,40,-0.088
26,14,10,-0.212
26,18,1,-0.083
26,22,15,0.235
26,23,2,0
26,23,14,0.147
26,23,26,-0.147
26,23,41,-0.121
26,23,42,0.059
26,24,14,-0.111
26,24,20,0.143
26,25,10,0.1
26,26,1,-0.065
26,26,9,-0.25
26,27,10,0.242
26,27,22,0.412
26,31,7,-0.161
26,31,17,-0.206
26,31,22,0.091
26,31,27,-0.147
26,31,45,0.258
26,32,5,-0.343
26,33,10,-0.121
26,34,3,-0.065
26,34,11,-0.294
26,35,5,-0.382
26,35,6,-0.382
26,36,3,-0.25
26,36,5,0
27,2,6,-0.121
27,2,22,0.156
27,2,28,0.457
27,3,2,0.333
27,3,3,0.219
27,3,5,0.312
27,3,8,-0.034
27,3,10,0.618
27,3,20,0.057
27,4,4,-0.206
27,4,6,0.156
27,4,12,-0.057
27,4,19,-0.03
27,4,22,-0.091
27,4,24,-0.088
27,4,28,-0.059
27,4,32,-0.029
27,5,7,0.094
27,5,12,-0.294
27,5,23,0.343
27,5,24,0.219
27,5,25,0.143
27,6,0,0.156
27,7,3,0.484
27,7,6,-0.364
27,7,11,0.161
27,7,12,-0.118
27,7,13,-0.029
27,7,15,0.118
27,7,16,0.229
27,9,1,-0.324
27,9,3,-0.059
27,10,11,0.094
27,11,4,-0.061
27,11,9,0.594
27,12,7,0.176
27,13,3,0.229
27,13,6,0.353
27,13,10,0.156
27,13,13,-0.235
27,13,24,0.424
27,13,29,-0.029
27,13,31,0
27,14,9,0.029
27,15,6,0.161
27,15,18,0.176
27,15,28,-0.394
27,15,29,-0.265
27,16,1,-0.118
27,16,7,-0.094
27,16,10,0.118
27,16,13,-0.182
27,16,22,-0.265
27,17,1,0.091
27,17,7,0.25
27,17,8,0
27,17,14,-0.114
27,17,19,0.406
27,17,23,0.242
27,18,1,0.143
27,18,7,0.182
27,20,17,0
27,20,19,-0.2
27,22,6,0.412
27,22,16,-0.324
27,23,5,-0.375
27,24,3,-0.333
27,25,6,-0.471
27,26,11,-0.182
27,26,13,-0.032
27,26,15,0.059
27,26,28,0.4
27,26,29,0.588
27,26,37,0.429
27,26,41,0.156
27,26,47,0.625
27,27,13,-0.273
28,0,4,0.324
28,0,6,0.029
28,0,14,0.265
28,0,24,-0.294
28,2,16,-0.2
28,2,28,-0.265
28,2,30,-0.344
28,3,5,-0.182
28,3,10,0.312
28,3,12,0
28,3,18,-0.091
28,3,25,0.364
28,5,5,-0.125
28,5,21,0.294
28,6,12,0.125
28,6,14,0.161
28,7,1,-0.061
28,7,6,0.286
28,7,10,0.455
28,8,3,0.294
28,8,9,-0.091
28,8,14,-0.147
28,9,12,-0.25
28,9,23,-0.029
28,9,26,-0.133
28,9,28,0.152
28,10,8,0.118
28,10,10,-0.188
28,11,13,0
28,11,18,0.091
28,11,20,-0.257
28,11,25,0.182
28,13,5,-0.467
28,13,7,0.152
28,14,14,-0.273
28,15,26,-0.281
28,16,8,0.212
28,16,25,-0.438
28,16,27,0.324
28,17,10,-0.147
28,17,23,0.455
28,17,25,-0.486
28,17,31,-0.147
28,18,7,-0.273
28,19,3,-0.147
28,19,12,-0.161
28,20,13,-0.429
28,20,21,-0.364
28,21,14,-0.333
28,22,12,0.606
28,23,3,-0.121
28,24,3,0.486
28,24,11,0.152
28,24,14,0.333
28,24,15,0.118
28,24,26,0.344
28,25,8,0.182
28,25,12,-0.273
28,25,15,-0.147
28,26,2,-0.121
28,26,15,0.188
28,26,17,-0.065
28,28,12,-0.206
28,29,6,-0.2
28,29,19,-0.529
28,30,3,-0.152
28,30,11,0.083
28,30,19,-0.161
28,30,33,-0.344
28,32,1,-0.333
28,32,4,-0.294
28,32,17,0.676
28,32,20,0.029
28,33,2,0.032
28,33,16,-0.29
28,33,30,0.118
29,0,2,0.314
29,3,2,0.161
29,4,2,-0.167
29,4,5,0.471
29,4,8,-0.029
29,4,14,-0.029
29,5,9,-0.059
29,5,19,-0.091
29,5,35,-0.294
29,5,38,-0.147
29,5,40,0.5
29,6,12,0.303
29,6,17,0.455
29,6,19,0.278
29,6,32,-0.182
29,7,2,0.147
29,7,27,0.222
29,8,12,0.441
29,8,19,-0.212
29,10,18,0.091
29,10,21,-0.515
30,0,21,0.545
30,1,10,0.156
30,4,13,-0.229
30,4,21,-0.444
30,4,29,0.344
30,5,3,-0.062
30,5,6,-0.2
30,5,9,-0.235
30,7,27,-0.281
30,7,36,0.294
30,7,40,-0.324
30,7,43,-0.235
30,9,10,0.129
30,9,22,-0.294
30,9,28,-0.03
30,10,9,-0.03
30,11,4,0.033
30,11,11,-0.333
30,12,9,-0.206
30,13,5,-0.125
30,13,12,0.206
30,13,13,-0.147
30,14,2,-0.242
30,14,5,0
30,14,6,0.303
30,14,9,0.4
30,15,5,0.471
30,16,16,-0.333
30,16,17,-0.031
30,17,1,0.323
30,17,8,0
30,17,10,0.406
30,17,15,-0.182
30,19,0,-0.161
30,19,10,-0.182
30,19,13,-0.121
30,21,6,0.029
30,21,8,0.382
30,21,9,0.429
30,23,7,0.147
30,23,10,0.515
30,24,3,0.303
30,25,2,0.059
30,25,7,-0.294
30,25,17,-0.156
30,25,21,0.031
30,27,3,0.265
30,27,10,-0.182
30,28,3,0.344
30,29,4,0.353
30,29,5,0.121
30,29,8,-0.029
30,29,11,-0.235
30,31,7,0.364
30,32,1,0.424
30,32,9,-0.091
30,32,11,0.6
30,32,13,-0.382
30,33,5,0.303
30,33,16,0.486
30,33,23,0.529
30,33,25,0.229
30,34,2,0.613
30,36,8,0.265
30,36,37,0.529
30,37,3,-0.25
30,37,17,-0.091
30,37,32,0.281
30,37,33,0.371
30,40,11,0.057
30,43,2,0.176
30,43,6,0.143
30,46,6,0.091
30,47,4,-0.086
30,48,3,0.29
30,50,19,-0.424
30,52,7,0.516
30,53,8,-0.229
30,53,13,-0.258
30,54,2,-0.529
30,54,9,-0.303
30,54,15,-0.029
30,55,12,0.094
30,58,8,0.485
30,60,10,0.257
30,60,17,-0.273
30,63,9,-0.061
30,65,2,0.226
30,67,3,-0.125
30,67,14,-0.361
30,68,1,-0.182
30,68,4,-0.389
30,69,4,-0.6
31,5,3,0.5
31,5,10,0.029
31,5,15,0.091
31,5,18,0.242
31,5,20,0.333
31,5,25,-0.171
31,5,31,0.059
31,5,36,0.212
31,5,39,0.515
31,8,3,0.257
31,8,6,0.161
31,8,16,-0.143
31,12,4,0.235
31,12,5,0.229
31,14,2,0.29
31,15,7,-0.382
31,17,1,0.545
31,17,4,-0.156
31,17,16,0.176
32,0,4,-0.147
32,0,6,0
32,0,9,0.062
32,0,20,0
32,0,25,0.059
32,0,27,0
32,2,2,-0.412
32,2,4,-0.265
32,2,5,-0.2
32,2,8,-0.394
32,2,13,0.371
32,3,3,-0.156
32,3,7,-0.062
32,3,15,0.226
32,5,15,-0.235
32,5,20,-0.303
32,5,23,0.441
32,5,25,0.312
32,5,31,0.176
32,6,7,0.382
32,7,11,0.2
32,8,1,0.206
32,8,28,0.5
32,9,7,-0.182
32,10,10,0.062
32,10,20,0.032
32,12,6,0.324
32,13,1,-0.188
32,16,3,0.344
32,16,6,0.061
32,17,6,0
32,18,12,0.033
32,18,22,0.235
32,19,3,0.312
32,20,29,-0.121
32,21,2,-0.118
32,22,5,-0.061
32,22,26,-0.147
32,22,27,-0.182
32,23,5,-0.294
32,23,21,0.235
32,24,17,-0.118
32,24,19,0.529
32,24,23,0.484
32,24,25,0.618
32,25,18,0.265
32,26,2,0.345
32,26,6,-0.086
32,27,8,-0.303
32,27,9,-0.333
32,29,2,-0.235
32,29,27,-0.242
32,29,31,0.618
32,29,38,0.294
32,30,12,0.212
32,30,15,-0.212
32,30,24,-0.118
32,30,27,-0.294
32,31,1,0.235
32,31,6,0.059
32,32,16,0
32,32,25,-0.029
32,32,34,-0.143
32,32,36,-0.371
32,33,9,0.143
32,33,12,-0.235
32,34,22,0.355
32,34,23,-0.355
33,0,5,-0.219
33,0,7,-0.212
33,0,9,0.029
33,4,8,-0.029
33,6,9,0.171
33,6,13,0.212
33,8,1,-0.206
33,8,4,0.382
33,9,17,-0.182
33,10,9,-0.314
33,11,5,-0.03
33,11,17,-0.324
33,12,3,0.133
33,12,7,-0.375
33,12,9,-0.059
33,12,11,0.161
33,12,15,0.062
33,12,16,0.057
33,12,19,-0.457
33,12,22,0.29
33,12,25,0.176
33,12,33,-0.394
33,14,2,0.176
33,14,4,0.032
33,15,2,-0.559
33,15,3,-0.242
33,16,5,-0.03
33,17,5,-0.147
33,17,7,-0.312
33,17,19,-0.441
33,18,12,0.281
33,18,19,-0.419
33,19,4,-0.1
33,19,6,-0.343
33,19,12,-0.086
33,19,29,0
33,20,14,-0.147
33,20,16,0.219
33,21,12,-0.029
33,22,19,-0.065
33,22,30,0.03
33,22,34,-0.125
33,22,35,-0.219
33,23,3,-0.273
33,23,6,-0.147
33,23,12,-0.424
33,24,17,0.344
33,24,39,0.171
33,25,5,0.206
33,25,14,-0.394
33,25,17,0.152
33,25,19,0.059
33,25,21,-0.441
33,26,7,-0.333
33,26,14,0.061
33,26,21,0.457
33,27,5,0.061
33,27,7,0.03
33,27,12,0.471
33,27,14,-0.235
33,27,21,-0.143
33,27,24,-0.114
33,28,7,0.061
33,29,4,-0.406
33,29,5,-0.057
33,29,15,0.515
33,29,38,-0.382
33,29,39,-0.118
33,30,8,-0.088
33,30,11,-0.152
33,30,13,-0.265
33,30,14,-0.031
33,32,9,0.091
33,33,6,-0.406
33,33,9,-0.375
33,33,19,0.182
33,34,6,-0.182
33,35,11,0.235
33,35,16,-0.429
33,36,34,0.121
33,36,38,0.121
33,38,15,-0.333
33,39,11,0.097
33,40,4,-0.125
33,40,12,0.114
33,41,17,0.088
33,41,20,0.147
33,41,30,0.281
33,41,32,-0.394
33,41,38,-0.094
33,41,40,-0.235
33,41,44,-0.294
33,42,6,-0.29
33,42,13,-0.364
33,42,24,0.194
33,42,26,-0.324
33,43,9,0.156
33,44,5,-0.5
33,44,29,0
33,45,1,-0.091
33,47,16,-0.5
33,48,5,-0.657
33,49,9,0
33,50,9,-0.412
33,50,11,-0.065
33,50,17,-0.176
33,51,3,0.059
33,51,7,0.061
33,51,19,0.065
33,52,5,-0.156
33,52,16,-0.212
33,52,19,0.382
33,54,3,-0.065
33,54,4,-0.029
33,54,8,-0.531
33,54,20,-0.235
33,55,13,0.121
34,0,2,0.25
34,0,3,-0.167
34,0,18,-0.088
34,3,0,0.097
34,3,5,0.206
34,3,15,-0.235
34,4,2,-0.143
34,4,12,0.514
34,4,16,0.25
34,5,15,0
34,6,1,0.441
34,7,12,-0.382
34,7,15,0.188
34,9,8,-0.441
34,9,11,0.062
34,10,0,0.229
34,10,2,-0.094
34,10,8,0
34,10,10,0.094
34,10,12,-0.147
34,10,14,0
34,10,16,-0.114
34,10,28,0.389
34,12,7,-0.394
34,14,2,0.438
34,15,2,-0.091
34,15,9,0.281
34,15,15,0.2
34,15,21,0.545
34,15,25,0.118
34,15,29,-0.156
34,18,1,-0.118
34,18,4,0.424
34,18,13,-0.088
34,18,20,0.514
34,18,23,0.324
34,18,26,0.212
34,18,27,-0.25
34,19,1,-0.065
34,19,6,0.455
34,19,8,0.375
34,20,2,0.235
34,20,4,0.118
34,22,1,-0.125
34,22,4,-0.03
34,22,6,-0.029
34,23,11,0.057
34,23,19,-0.485
34,23,28,-0.118
34,23,33,-0.088
34,24,7,0.219
34,24,34,-0.029
34,27,0,0.091
34,27,10,0.286
34,27,18,-0.206
34,28,0,0.062
34,29,5,-0.029
34,29,11,-0.029
34,30,10,-0.167
34,30,11,0.062
34,31,13,-0.029
34,31,15,0.088
34,31,17,-0.229
34,31,23,0.091
34,31,29,0
34,32,2,0.312
34,32,3,0.086
34,32,11,0.152
34,32,14,0.171
34,32,18,0.088
34,32,19,-0.235
34,33,18,-0.062
34,34,19,0.531
34,35,10,-0.033
34,35,17,-0.344
34,35,19,-0.156
34,35,20,-0.219
34,36,3,-0.229
34,37,12,0
34,38,16,0.344
34,38,22,-0.088
34,38,23,0.229
34,38,29,0.294
34,39,3,-0.265
34,39,11,0.226
34,40,3,0.061
34,40,8,0.182
34,40,32,-0.167
34,40,37,-0.333
34,41,8,-0.029
34,41,14,0.212
34,41,15,0.219
34,41,23,0.394
34,41,26,-0.371
34,41,30,0.353
34,41,32,0.485
34,41,33,-0.118
34,41,41,0.176
34,42,2,0.226
34,43,6,-0.062
34,43,22,-0.433
35,0,13,0.242
35,2,8,0.182
35,4,31,-0.531
35,8,13,0.281
35,8,16,-0.118
35,8,18,0.375
35,11,14,-0.171
35,12,21,-0.333
35,13,2,-0.314
35,13,19,-0.121
35,13,27,-0.314
35,13,29,-0.147
35,13,31,-0.406
35,13,46,-0.412
35,14,12,-0.294
35,14,16,-0.212
35,15,2,-0.412
35,19,6,-0.118
35,19,19,-0.176
35,19,33,0.212
35,20,4,-0.543
35,20,7,0.182
35,20,8,-0.088
35,21,1,-0.152
35,21,2,0.152
35,21,7,0.03
35,22,8,-0.226
35,22,12,-0.143
35,23,24,0.242
35,23,26,0.667
35,23,28,-0.171
35,23,40,-0.258
35,23,44,-0.029
35,25,9,0.559
35,27,37,-0.265
35,27,45,0.171
35,28,2,-0.152
35,29,4,0.235
35,29,5,0.188
35,29,8,-0.438
35,29,10,-0.091
35,29,21,0
35,30,4,-0.125
35,31,10,-0.086
35,31,13,-0.03
35,32,32,0.242
35,33,5,-0.088
35,34,3,0
35,34,9,-0.091
35,34,12,-0.062
35,35,0,-0.171
35,35,1,0.206
35,36,29,0.394
35,38,0,-0.206
35,38,4,-0.03
35,38,25,-0.088
35,39,4,-0.273
35,43,10,0.257
35,43,23,0.647
35,43,32,-0.457
35,45,9,0.129
35,46,4,0
36,0,1,0.143
36,0,5,0.441
36,2,15,0.229
36,2,24,0.515
36,3,13,-0.312
36,3,14,-0.152
36,3,24,-0.206
36,4,16,-0.147
36,5,14,-0.375
36,7,3,-0.094
36,7,21,-0.034
36,8,24,-0.152
36,9,21,0.059
36,10,4,0.088
36,11,24,-0.152
36,12,24,0.212
36,15,15,0.222
36,15,17,0.364
36,15,25,-0.028
36,15,28,-0.485
36,16,30,0.125
36,18,3,0.152
36,19,7,0.118
36,19,20,0
36,19,30,-0.156
36,19,35,-0.206
36,19,51,-0.265
36,19,52,-0.031
36,20,3,0.091
36,20,4,-0.242
36,21,33,-0.294
36,22,9,0.206
36,22,11,0
36,22,13,-0.412
36,22,16,0.029
36,22,26,0.088
36,23,9,0.281
36,23,16,0.531
36,24,19,0.429
36,24,20,0.1
36,24,22,0.314
36,25,20,0
36,25,28,0.484
36,26,15,-0.121
36,26,16,-0.235
36,27,8,-0.029
36,30,7,0.25
36,30,16,-0.441
36,32,11,0.5
36,35,5,-0.152
36,35,25,-0.121
36,36,7,0.176
36,37,12,-0.206
36,38,5,-0.455
36,38,14,-0.114
36,38,19,0.088
36,38,31,-0.294
36,39,21,-0.294
36,39,23,-0.057
36,39,63,0.152
36,39,71,0.147
36,40,13,-0.469
36,42,2,-0.469
36,42,8,0
36,42,11,-0.156
36,42,16,-0.059
36,43,6,0.303
36,44,10,0.235
36,45,26,0.088
36,45,33,0.171
36,46,11,-0.152
36,47,3,-0.25
36,47,9,-0.114
36,47,19,0.114
36,49,12,0.2
36,50,6,-0.286
36,51,6,-0.094
36,51,29,0.147
36,51,36,0.147
36,52,8,0.176
36,53,11,0.424
36,53,13,-0.172
36,53,31,0.091
37,3,1,0.333
37,3,18,0.333
37,3,21,0.088
37,3,23,0.118
37,6,6,-0.242
37,6,12,-0.182
37,6,15,0.455
37,8,0,0
37,8,6,0.088
37,8,16,-0.235
37,9,3,-0.25
37,10,4,-0.176
37,11,6,-0.588
37,13,2,0.161
37,13,8,0.438
37,14,4,-0.114
37,14,8,0
37,14,16,0.194
37,14,20,0.371
37,14,22,-0.114
37,14,25,0.406
37,14,30,-0.324
37,14,33,-0.484
37,16,10,-0.242
37,16,12,0.031
37,16,22,-0.265
37,16,25,-0.273
37,16,29,-0.182
37,17,6,-0.062
37,18,4,-0.088
37,18,10,-0.576
37,18,16,0.156
37,18,18,0.176
37,18,21,-0.147
37,19,17,0.485
37,19,20,-0.353
37,19,23,-0.235
37,19,26,-0.061
37,21,1,0.323
37,22,8,-0.242
37,22,14,0.062
37,25,29,0.576
37,26,7,0.03
37,26,22,-0.061
37,27,6,0.219
37,28,1,-0.167
37,29,2,-0.5
37,29,6,0.03
37,29,11,0.394
37,30,10,0.206
37,30,14,0
37,31,10,-0.125
37,31,18,0.118
37,31,22,0.182
37,33,2,-0.206
37,33,11,0.194
37,33,17,0.088
37,33,19,0.412
37,35,15,-0.125
37,35,20,0.091
37,36,3,0.4
37,37,5,0.576
37,37,8,0.412
37,37,13,-0.118
37,38,1,-0.03
37,38,4,-0.029
37,38,9,-0.114
37,38,16,0.515
37,40,1,0.147
37,40,6,0.312
37,40,11,0.441
37,41,10,-0.091
37,41,14,0.281
37,41,21,0.235
37,41,30,0.029
37,41,35,0.118
37,42,4,-0.059
37,42,11,0.5
37,43,5,-0.029
37,43,7,0.312
37,43,9,0.156
37,43,13,-0.091
37,44,14,0.176
37,44,22,0
37,44,24,0.364
37,44,25,0
37,46,13,-0.059
37,47,19,0.303
37,47,20,0.424
37,47,23,0.176
37,47,24,0.2
37,48,5,-0.088
37,48,14,-0.242
37,48,17,0.29
37,49,1,0.657
37,49,3,0.235
37,51,5,0.031
37,51,8,0.062
37,51,15,-0.057
37,51,19,-0.2
37,51,23,0.485
37,51,34,-0.061
37,52,7,0.125
37,52,15,0.088
37,53,2,-0.156
37,53,7,0.152
37,53,15,0.118
37,53,17,0.033
37,53,27,0.303
37,54,9,-0.176
37,55,10,0.371
37,55,18,-0.088
37,55,19,0.062
37,56,13,-0.324
37,56,20,-0.188
37,57,11,0.441
37,57,20,0.333
37,57,27,0.212
38,0,6,0.406
38,2,3,0
38,2,11,0.121
38,3,9,-0.029
38,3,11,-0.03
38,3,23,0.265
38,4,4,0.121
38,4,10,0.441
38,5,5,-0.152
38,5,11,-0.265
38,5,13,-0.059
38,5,22,-0.091
38,5,27,0.03
38,6,2,0.062
38,6,14,0.094
38,7,15,-0.424
38,7,29,0.03
38,7,33,-0.182
38,7,44,0.03
38,8,1,0
38,8,2,-0.125
38,8,13,0.529
38,8,16,-0.182
38,8,20,0.094
38,8,24,0.176
38,8,26,0.033
38,8,30,0.2
38,9,3,0
38,9,7,0.094
38,9,36,-0.061
38,11,5,-0.229
38,11,16,0.182
38,12,8,0.419
38,12,11,0.147
38,12,22,0
38,12,32,0.094
38,15,7,0.686
38,15,17,-0.121
38,15,23,0
38,16,23,-0.229
38,16,25,0.286
38,16,26,0.176
38,17,4,-0.147
38,17,7,-0.086
38,17,17,0.25
38,17,24,-0.118
38,17,25,0.069
38,18,4,-0.265
38,18,6,0.118
38,18,9,-0.091
38,18,19,-0.062
38,18,25,0.188
38,19,6,-0.143
38,19,14,-0.265
38,20,4,-0.294
38,20,10,0.118
38,20,34,0.133
38,20,42,0.303
38,21,7,-0.147
38,22,8,0.061
38,22,9,0.25
38,22,16,0.147
38,23,3,0.394
38,23,15,0.219
38,23,17,0.029
38,24,4,-0.2
38,24,11,-0.545
38,24,17,0.156
38,25,7,0.088
38,25,13,-0.086
38,25,14,0
38,25,19,0
38,25,28,-0.061
38,27,6,-0.242
38,27,10,0.147
38,27,11,0.188
38,27,24,0.235
38,28,13,0.143
38,28,15,0.375
38,28,24,-0.152
38,28,26,0.152
38,28,34,0.531
38,28,36,0.233
38,28,37,0.03
38,29,6,0.4
38,29,11,0.353
38,35,3,-0.323
38,35,11,-0.265
38,35,14,0.212
38,36,12,-0.176
38,38,21,-0.206
38,38,29,0.242
38,39,5,0.394
38,39,15,0.065
38,39,21,-0.029
38,39,26,0.412
38,39,29,-0.212
38,40,3,0.5
38,40,4,-0.033
38,40,9,0.273
38,40,14,0.257
38,40,16,0.412
38,40,22,0.219
38,41,10,0.611
38,41,14,-0.065
38,41,15,0
38,41,50,0.03
38,41,55,0.559
38,41,61,0.212
38,42,2,0.424
38,42,4,0.091
38,42,12,0.088
38,43,18,0.235
38,44,5,0.121
38,44,32,0.171
38,44,33,0.029
38,46,11,-0.194
38,46,14,0.031
38,47,4,0.176
38,47,12,0.333
38,48,6,-0.176
38,48,9,0.229
38,48,20,-0.121
38,48,47,0.5
38,49,10,0.156
38,49,18,0
38,49,20,0.059
38,49,24,0.375
38,49,26,0.543
38,49,33,-0.121
38,50,2,0.294
38,50,10,-0.061
38,50,11,0.242
38,50,15,-0.156
38,50,23,0.114
38,50,30,0.121
38,55,7,-0.031
38,55,8,-0.226
38,55,15,-0.171
38,55,22,-0.281
38,55,24,0.031
38,56,12,0.088
38,56,21,0.294
38,57,4,0.333
38,57,8,-0.059
38,58,20,0.031
38,58,26,0.121
38,58,35,0.088
38,69,2,-0.143
38,70,2,-0.032
38,70,3,0.139
38,70,16,0.364
38,70,24,-0.281
38,70,27,-0.286
38,70,30,0.219
38,70,36,0.061
38,71,14,-0.152
38,71,20,-0.086
38,71,23,-0.229
38,72,8,0.212
38,72,11,0.121
38,72,28,0.412
38,73,4,-0.206
38,73,9,0.143
38,73,11,-0.059
38,73,22,0.353
38,73,33,0.5
38,73,36,-0.242
38,73,46,0.143
38,73,49,0.286
38,74,3,0.364
38,74,5,-0.03
38,74,19,-0.206
38,75,10,-0.059
38,75,16,0.212
38,75,19,-0.176
38,75,21,0.25
38,76,10,0.091
38,76,14,-0.121
38,77,12,0.176
38,79,7,0.212
38,79,11,0.152
38,79,14,0.515
38,79,17,-0.182
38,79,18,0.5
38,80,3,-0.03
38,80,4,0.324
38,80,11,0.152
38,80,14,0.588
38,80,17,0.176
38,81,11,0.588
38,82,1,0.086
38,82,9,0.065
38,84,26,-0.133
38,85,13,-0.156
38,86,13,0.088
38,86,26,-0.294
38,87,3,-0.029
38,87,8,-0.382
38,87,12,0
38,89,2,-0.206
38,89,5,-0.091
38,89,18,0.286
38,89,24,0.182
38,90,16,0.118
38,90,18,0.094
38,91,11,0.088
38,92,12,0.03
38,92,16,-0.167
38,92,28,-0.103
38,92,30,0.125
38,94,10,0.471
38,94,17,-0.235
38,94,19,0.515
38,94,21,0.545
38,94,23,0.294
38,94,26,0.265
38,94,27,0.061
38,94,30,-0.029
38,94,31,-0.2
38,95,2,0.265
38,95,6,-0.071
38,95,10,-0.382
38,95,19,-0.061
38,95,27,0.062
38,96,20,0.133
38,96,22,0.485
38,96,27,0.094
38,96,54,0.457
38,97,0,0
38,97,4,0.029
38,97,14,0.176
38,97,17,0.091
38,97,18,0.061
38,97,21,0.143
38,98,0,-0.029
38,98,6,-0.121
38,99,3,-0.25
38,99,10,0.111
38,99,13,0.147
38,99,17,0.091
